#water_vapour=f(CIBR)=square(b0*log10(CIBR)+b1)
#CIBR=Band_in_WV/Band_out_WV
#Sentinel 2-> CIBR= Band_9/Band_8A
#WV[g/cm2]
surface_reflectance;sun_zenith;view_zenith;azimuth;ground_altitude;b0;b1
0.6;45;20;0;4.0;-2.59591696277;-0.0816067945433
0.6;45;20;45;0.0;-1.97514844541;0.0107131058796
0.6;45;20;45;0.5;-1.97426583658;0.0192326346079
0.6;45;20;45;1.0;-2.08121881318;-0.0104723590259
0.6;45;20;45;1.5;-2.2021531515;-0.0339346089408
0.6;45;20;45;2.0;-2.27539624385;-0.0387032697563
0.6;45;20;45;3.0;-2.36407866024;-0.043398712312
0.6;45;20;45;4.0;-2.58799006765;-0.0814562049755
0.6;45;20;90;0.0;-1.94549939371;0.0144684492476
0.6;45;20;90;0.5;-1.95990231928;0.0245386262236
0.6;45;20;90;1.0;-2.04156717979;0.00377464600546
0.6;45;20;90;1.5;-2.15519070159;-0.0184173418824
0.6;45;20;90;2.0;-2.2831119174;-0.0487676275491
0.6;45;20;90;3.0;-2.37294361754;-0.0484933267486
0.6;45;20;90;4.0;-2.56877683245;-0.0718394180423
0.6;45;20;125;0.0;-1.93919286938;0.0185131258086
0.6;45;20;125;0.5;-1.95889946419;0.0227776040665
0.6;45;20;125;1.0;-2.04178836883;0.00382094905233
0.6;45;20;125;1.5;-2.13490550664;-0.0135930255367
0.6;45;20;125;2.0;-2.27414765473;-0.0446109095232
0.6;45;20;125;3.0;-2.375046154;-0.0511876511672
0.6;45;20;125;4.0;-2.57877095722;-0.0792088506401
0.6;45;20;180;0.0;-1.94420954429;0.0181305168737
0.6;45;20;180;0.5;-1.96384698746;0.0235069154012
0.6;45;20;180;1.0;-2.04503847569;0.00161992092187
0.6;45;20;180;1.5;-2.17408066944;-0.029084650895
0.6;45;20;180;2.0;-2.26895440506;-0.043684634162
0.6;45;20;180;3.0;-2.37902136521;-0.0554685153699
0.6;45;20;180;4.0;-2.58915692168;-0.0793972158
0.6;60;0;0;0.0;-1.74883461795;0.0248905906911
0.6;60;0;0;0.5;-1.76390796089;0.0305737960698
0.6;60;0;0;1.0;-1.83420505774;0.0171431401528
0.6;60;0;0;1.5;-1.95404182379;-0.0146807358709
0.6;60;0;0;2.0;-2.03453308946;-0.0262183575096
0.6;60;0;0;3.0;-2.13644865129;-0.0343770965971
0.6;60;0;0;4.0;-2.3214318416;-0.0646259902499
0.6;60;0;45;0.0;-1.74631256492;0.0314600136443
0.6;60;0;45;0.5;-1.76784833915;0.025758027144
0.6;60;0;45;1.0;-1.83538191136;0.0172042663105
0.6;60;0;45;1.5;-1.95240308423;-0.0141285332024
0.6;60;0;45;2.0;-2.03409424952;-0.0272383680916
0.6;60;0;45;3.0;-2.12416724719;-0.0261777310506
0.6;60;0;45;4.0;-2.33623497984;-0.0658745210361
0.6;60;0;90;0.0;-1.75260470665;0.0212573457828
0.6;60;0;90;0.5;-1.78186669904;0.0255851023412
0.6;60;0;90;1.0;-1.82182934179;0.0221155515733
0.6;60;0;90;1.5;-1.95012694549;-0.00953339273628
0.6;60;0;90;2.0;-2.03823709177;-0.0283790021897
0.6;60;0;90;3.0;-2.13198190121;-0.0354075395578
0.6;60;0;90;4.0;-2.33522683089;-0.0675330195965
0.6;60;0;125;0.0;-1.74535550149;0.0254706349728
0.6;60;0;125;0.5;-1.772699644;0.0282610198801
0.6;60;0;125;1.0;-1.85440331325;0.0124240959795
0.6;60;0;125;1.5;-1.96575327148;-0.0196105573302
0.6;60;0;125;2.0;-2.04866226261;-0.0380477721518
0.6;60;0;125;3.0;-2.12967134888;-0.0327934941715
0.6;60;0;125;4.0;-2.31964110773;-0.0624729204624
0.6;60;0;180;0.0;-1.74486781941;0.0292031171035
0.6;60;0;180;0.5;-1.76498632066;0.0354741619485
0.6;60;0;180;1.0;-1.8299207971;0.0200019756727
0.6;60;0;180;1.5;-1.97065217226;-0.0183965048312
0.6;60;0;180;2.0;-2.04320296995;-0.0296360020073
0.6;60;0;180;3.0;-2.13514916185;-0.0341602878513
0.6;60;0;180;4.0;-2.31592678133;-0.0617407346679
0.6;60;5;0;0.0;-1.76068872687;0.0229153398922
0.6;60;5;0;0.5;-1.76624306693;0.0256379425068
0.6;60;5;0;1.0;-1.82041735822;0.0204400461573
0.6;60;5;0;1.5;-1.94934382683;-0.0103254600056
0.6;60;5;0;2.0;-2.04850480442;-0.031781303346
0.6;60;5;0;3.0;-2.12427072869;-0.031649613625
0.6;60;5;0;4.0;-2.33426987084;-0.0679701257578
0.6;60;5;45;0.0;-1.7495062162;0.0268512875852
0.6;60;5;45;0.5;-1.7721235972;0.0297968168283
0.6;60;5;45;1.0;-1.83307946491;0.0174344824818
0.6;60;5;45;1.5;-1.9770100935;-0.0212706529585
0.6;60;5;45;2.0;-2.03714312156;-0.0290481552701
0.6;60;5;45;3.0;-2.12981328916;-0.0337975435053
0.6;60;5;45;4.0;-2.31696944183;-0.0613983998886
0.6;60;5;90;0.0;-1.72703758829;0.0365398903674
0.6;60;5;90;0.5;-1.75643293535;0.0348597603832
0.6;60;5;90;1.0;-1.83274182648;0.0185126550441
0.6;60;5;90;1.5;-1.9324385684;-0.00351623806511
0.6;60;5;90;2.0;-2.0448141655;-0.0315489285819
0.6;60;5;90;3.0;-2.12868541793;-0.0324129590943
0.6;60;5;90;4.0;-2.32068934356;-0.059496169361
0.6;60;5;125;0.0;-1.75511018503;0.0228615799995
0.6;60;5;125;0.5;-1.77549113043;0.0278850543993
0.6;60;5;125;1.0;-1.84522399957;0.0116597386234
0.6;60;5;125;1.5;-1.94342613488;-0.00842174785243
0.6;60;5;125;2.0;-2.04512595481;-0.0332983298763
0.6;60;5;125;3.0;-2.11736284304;-0.030308207744
0.6;60;5;125;4.0;-2.30785697253;-0.0575082879479
0.6;60;5;180;0.0;-1.76745067261;0.0187608925557
0.6;60;5;180;0.5;-1.75098349035;0.0398343523913
0.6;60;5;180;1.0;-1.82307739536;0.0235839117225
0.6;60;5;180;1.5;-1.95489760439;-0.0181890603663
0.6;60;5;180;2.0;-2.04209301475;-0.0288801791241
0.6;60;5;180;3.0;-2.14471325656;-0.0379374898399
0.6;60;5;180;4.0;-2.31055236076;-0.062801137003
0.6;60;10;0;0.0;-1.78088547507;0.0186673937437
0.6;60;10;0;0.5;-1.76268378894;0.0290979677067
0.6;60;10;0;1.0;-1.83807267319;0.0142152248485
0.6;60;10;0;1.5;-1.92885080969;-0.00562691011415
0.6;60;10;0;2.0;-2.03886325226;-0.0287786907086
0.6;60;10;0;3.0;-2.11572869439;-0.0298666333341
0.6;60;10;0;4.0;-2.30671049699;-0.0573958757201
0.6;60;10;45;0.0;-1.7510753842;0.027029271219
0.6;60;10;45;0.5;-1.78471028908;0.0208760686886
0.6;60;10;45;1.0;-1.83295714212;0.017438152269
0.6;60;10;45;1.5;-1.96971499292;-0.0177305589629
0.6;60;10;45;2.0;-2.03095506855;-0.0265457339222
0.6;60;10;45;3.0;-2.11577771891;-0.0281303193694
0.6;60;10;45;4.0;-2.31101015451;-0.0563404106488
0.6;60;10;90;0.0;-1.75872114892;0.0234613178779
0.6;60;10;90;0.5;-1.74901200966;0.0369520611922
0.6;60;10;90;1.0;-1.82965715479;0.0172185455952
0.6;60;10;90;1.5;-1.96113212765;-0.01418268238
0.6;60;10;90;2.0;-2.02824959703;-0.0289299199475
0.6;60;10;90;3.0;-2.11874822803;-0.0297183197944
0.6;60;10;90;4.0;-2.31348930832;-0.0592365443055
0.6;60;10;125;0.0;-1.76254310493;0.0187585820256
0.6;60;10;125;0.5;-1.75804647233;0.0298668694875
0.6;60;10;125;1.0;-1.81051834045;0.0225124248146
0.6;60;10;125;1.5;-1.96588747386;-0.0166729211911
0.6;60;10;125;2.0;-2.02488467592;-0.0274513265642
0.6;60;10;125;3.0;-2.1287743904;-0.0385829356465
0.6;60;10;125;4.0;-2.31810913892;-0.0660650358041
0.6;60;10;180;0.0;-1.76232551481;0.0267254120724
0.6;60;10;180;0.5;-1.76585774322;0.0283085051409
0.6;60;10;180;1.0;-1.81592765014;0.0236042959528
0.6;60;10;180;1.5;-1.95381469656;-0.0121376588952
0.6;60;10;180;2.0;-2.03663260027;-0.0302500858471
0.6;60;10;180;3.0;-2.126627399;-0.0333535763176
0.6;60;10;180;4.0;-2.33679183552;-0.0712611680911
0.6;60;15;0;0.0;-1.76343382388;0.0210125644814
0.6;60;15;0;0.5;-1.77087923707;0.0274359560572
0.6;60;15;0;1.0;-1.83722228903;0.0138038767392
0.6;60;15;0;1.5;-1.9320239446;-0.00823349749006
0.6;60;15;0;2.0;-2.0272746813;-0.0272620411739
0.6;60;15;0;3.0;-2.12085608261;-0.0351580462373
0.6;60;15;0;4.0;-2.32357376043;-0.0714267700514
0.6;60;15;45;0.0;-1.75136798102;0.0227985541711
0.6;60;15;45;0.5;-1.77729716451;0.022472251162
0.6;60;15;45;1.0;-1.83222414786;0.0170003856117
0.6;60;15;45;1.5;-1.93338415436;-0.0100084902685
0.6;60;15;45;2.0;-2.02133129057;-0.028555649772
0.6;60;15;45;3.0;-2.12304183967;-0.0332607789035
0.6;60;15;45;4.0;-2.29857470074;-0.0569364072894
0.6;60;15;90;0.0;-1.75092077705;0.0210475972527
0.6;60;15;90;0.5;-1.75459796411;0.031014517064
0.6;60;15;90;1.0;-1.82386909075;0.0163856342638
0.6;60;15;90;1.5;-1.93602954505;-0.0103955605379
0.6;60;15;90;2.0;-2.02332562018;-0.0257057878973
0.6;60;15;90;3.0;-2.13436845309;-0.0382269431755
0.6;60;15;90;4.0;-2.30639171227;-0.0597721932703
0.6;60;15;125;0.0;-1.74112516557;0.0282066329091
0.6;60;15;125;0.5;-1.76438153537;0.0271568478455
0.6;60;15;125;1.0;-1.83283291524;0.0144129302336
0.6;60;15;125;1.5;-1.92571354691;-0.00804288544539
0.6;60;15;125;2.0;-2.01021624901;-0.0251197909179
0.6;60;15;125;3.0;-2.11369486602;-0.0316022194346
0.6;60;15;125;4.0;-2.29744024103;-0.0622713100149
0.6;60;15;180;0.0;-1.74716795442;0.0233831174086
0.6;60;15;180;0.5;-1.75476979457;0.0319829885926
0.6;60;15;180;1.0;-1.83448516718;0.0162967975666
0.6;60;15;180;1.5;-1.95463937391;-0.017987305245
0.6;60;15;180;2.0;-2.03372896842;-0.0310874511659
0.6;60;15;180;3.0;-2.11899861336;-0.0348898418923
0.6;60;15;180;4.0;-2.33930071447;-0.0720687982534
0.6;60;20;0;0.0;-1.76437834796;0.0170373013579
0.6;60;20;0;0.5;-1.75995733211;0.0282841765694
0.6;60;20;0;1.0;-1.81639401072;0.0182744994689
0.6;60;20;0;1.5;-1.94518719354;-0.0157500082308
0.6;60;20;0;2.0;-2.02802402195;-0.0258451731591
0.6;60;20;0;3.0;-2.09903582048;-0.0252444469039
0.6;60;20;0;4.0;-2.31665188894;-0.0678291906946
0.6;60;20;45;0.0;-1.76633517558;0.0131148716034
0.6;60;20;45;0.5;-1.77598623623;0.0244717339604
0.6;60;20;45;1.0;-1.82474860691;0.0144798792574
0.6;60;20;45;1.5;-1.91143694277;-0.00173051451673
0.6;60;20;45;2.0;-2.01934144253;-0.027395590049
0.6;60;20;45;3.0;-2.11157473502;-0.0338145646797
0.6;60;20;45;4.0;-2.30483949189;-0.0644825108694
0.6;60;20;90;0.0;-1.73373092874;0.0267570737893
0.6;60;20;90;0.5;-1.75752631206;0.0272283865135
0.6;60;20;90;1.0;-1.82678978589;0.0100356816742
0.6;60;20;90;1.5;-1.92129379873;-0.00778141226301
0.6;60;20;90;2.0;-2.02543125231;-0.0305642617515
0.6;60;20;90;3.0;-2.10375027509;-0.0309284131068
0.6;60;20;90;4.0;-2.30307682897;-0.0646982051005
0.6;60;20;125;0.0;-1.71915357854;0.0324836068
0.6;60;20;125;0.5;-1.76055226948;0.0282918400623
0.6;60;20;125;1.0;-1.81037131134;0.0194939628457
0.6;60;20;125;1.5;-1.92686595339;-0.0116481460527
0.6;60;20;125;2.0;-2.01774566994;-0.0234441238968
0.6;60;20;125;3.0;-2.10458479145;-0.0292992329913
0.6;60;20;125;4.0;-2.29212323667;-0.0586565441104
0.6;60;20;180;0.0;-1.73319760187;0.0303794252971
0.6;60;20;180;0.5;-1.74713891011;0.0334754112182
0.6;60;20;180;1.0;-1.80854262235;0.0213722300576
0.6;60;20;180;1.5;-1.93023698747;-0.011781033124
0.6;60;20;180;2.0;-2.01290512643;-0.0267510071849
0.6;60;20;180;3.0;-2.11084450775;-0.0332186958375
0.6;60;20;180;4.0;-2.29273925256;-0.0612555457497
0.8;0;0;0;0.0;-2.19191539154;0.00386859262978
0.8;0;0;0;0.5;-2.2517013795;-0.00513261867925
0.8;0;0;0;1.0;-2.30527271666;-0.0086794324037
0.8;0;0;0;1.5;-2.49590771225;-0.0538621035013
0.8;0;0;0;2.0;-2.59541345507;-0.0689994964149
0.8;0;0;0;3.0;-2.70887697891;-0.0768419698155
0.8;0;0;0;4.0;-2.93494860757;-0.105256850448
0.8;0;0;45;0.0;-2.21944283465;-0.00677221804057
0.8;0;0;45;0.5;-2.24637475624;-0.00485825289471
0.8;0;0;45;1.0;-2.32155002182;-0.0150188657791
0.8;0;0;45;1.5;-2.49658653436;-0.0539684154279
0.8;0;0;45;2.0;-2.57650176118;-0.0657976172982
0.8;0;0;45;3.0;-2.69537181187;-0.0693282623883
0.8;0;0;45;4.0;-2.96042255617;-0.106874997075
0.8;0;0;90;0.0;-2.21644383216;-0.00178169142902
0.8;0;0;90;0.5;-2.22335276864;0.00408976475802
0.8;0;0;90;1.0;-2.32462572596;-0.0146127084603
0.8;0;0;90;1.5;-2.53511344629;-0.063923913107
0.8;0;0;90;2.0;-2.59328407607;-0.069982545452
0.8;0;0;90;3.0;-2.69904936497;-0.0712992903485
0.8;0;0;90;4.0;-2.94102321635;-0.103145575476
0.8;0;0;125;0.0;-2.18621535195;0.00340187308359
0.8;0;0;125;0.5;-2.21717641103;0.00482026589317
0.8;0;0;125;1.0;-2.32290425706;-0.0180456059898
0.8;0;0;125;1.5;-2.51061936567;-0.0583026700015
0.8;0;0;125;2.0;-2.59607272358;-0.0710426002543
0.8;0;0;125;3.0;-2.70220231311;-0.0732121440212
0.8;0;0;125;4.0;-2.94116998965;-0.107520749748
0.8;0;0;180;0.0;-2.21732783981;-0.00373175122577
0.8;0;0;180;0.5;-2.22939217062;0.00359981297815
0.8;0;0;180;1.0;-2.31588478445;-0.0131266310998
0.8;0;0;180;1.5;-2.46143775861;-0.0448817298477
0.8;0;0;180;2.0;-2.58398404537;-0.0674499088899
0.8;0;0;180;3.0;-2.69954721167;-0.0750424789502
0.8;0;0;180;4.0;-2.9368608328;-0.105334679451
0.8;0;5;0;0.0;-2.21099019079;-0.00259498396724
0.8;0;5;0;0.5;-2.21167640683;0.00755552147944
0.8;0;5;0;1.0;-2.32887465128;-0.0172285399894
0.8;0;5;0;1.5;-2.46533423238;-0.0441985698574
0.8;0;5;0;2.0;-2.59341651566;-0.0703195923855
0.8;0;5;0;3.0;-2.70871795322;-0.0754351460201
0.8;0;5;0;4.0;-2.90891376264;-0.0995330748722
0.8;0;5;45;0.0;-2.21361886393;-0.00231810384094
0.8;0;5;45;0.5;-2.22627758009;0.00194315254446
0.8;0;5;45;1.0;-2.31864831405;-0.0146772168561
0.8;0;5;45;1.5;-2.48808020786;-0.0499118579318
0.8;0;5;45;2.0;-2.58028906107;-0.0646632704591
0.8;0;5;45;3.0;-2.67339515315;-0.0646119693014
0.8;0;5;45;4.0;-2.93236936881;-0.105639508766
0.8;0;5;90;0.0;-2.18225268726;0.00433154356859
0.8;0;5;90;0.5;-2.23149322277;0.000589522693836
0.8;0;5;90;1.0;-2.295194069;-0.0045311324996
0.8;0;5;90;1.5;-2.447083929;-0.0407357753111
0.8;0;5;90;2.0;-2.59066175426;-0.0694388093101
0.8;0;5;90;3.0;-2.68714664777;-0.0714092438281
0.8;0;5;90;4.0;-2.92855629573;-0.102244696184
0.8;0;5;125;0.0;-2.20854074055;-0.00383094558955
0.8;0;5;125;0.5;-2.21622140655;0.00671016346967
0.8;0;5;125;1.0;-2.32216075103;-0.0160492325759
0.8;0;5;125;1.5;-2.51512913406;-0.060605798738
0.8;0;5;125;2.0;-2.57937932032;-0.0652553116182
0.8;0;5;125;3.0;-2.6900323207;-0.0693555717461
0.8;0;5;125;4.0;-2.92047182072;-0.100205518589
0.8;0;5;180;0.0;-2.24034786394;-0.0114181538907
0.8;0;5;180;0.5;-2.21753312028;0.0047836463889
0.8;0;5;180;1.0;-2.29548692481;-0.00946083020961
0.8;0;5;180;1.5;-2.45112207651;-0.0398085271121
0.8;0;5;180;2.0;-2.58420754883;-0.0662507271489
0.8;0;5;180;3.0;-2.6930219547;-0.0706002884454
0.8;0;5;180;4.0;-2.94036025565;-0.110143558593
0.8;0;10;0;0.0;-2.22301885879;-0.0085307409059
0.8;0;10;0;0.5;-2.21706709055;0.00205105878709
0.8;0;10;0;1.0;-2.29805844249;-0.00989284743909
0.8;0;10;0;1.5;-2.45104990745;-0.0431281810682
0.8;0;10;0;2.0;-2.57994967197;-0.0678711541755
0.8;0;10;0;3.0;-2.68274687308;-0.0743951442354
0.8;0;10;0;4.0;-2.90038150717;-0.0956856517456
0.8;0;10;45;0.0;-2.19534418786;0.00110761848255
0.8;0;10;45;0.5;-2.24105267544;-0.00593999388799
0.8;0;10;45;1.0;-2.30952280835;-0.0168060542342
0.8;0;10;45;1.5;-2.44811534105;-0.0404555530522
0.8;0;10;45;2.0;-2.58259323292;-0.0693227073142
0.8;0;10;45;3.0;-2.67100754843;-0.0679752658366
0.8;0;10;45;4.0;-2.9029424078;-0.100088600639
0.8;0;10;90;0.0;-2.16379477732;0.00729675316381
0.8;0;10;90;0.5;-2.21797210201;0.00359442257618
0.8;0;10;90;1.0;-2.30686775211;-0.0134360487302
0.8;0;10;90;1.5;-2.47876676433;-0.0526288828461
0.8;0;10;90;2.0;-2.56577744779;-0.0629101736236
0.8;0;10;90;3.0;-2.68151800181;-0.0710063352571
0.8;0;10;90;4.0;-2.89847931693;-0.0972553133178
0.8;0;10;125;0.0;-2.21504652427;-0.00558810713224
0.8;0;10;125;0.5;-2.20808855802;0.00670929574433
0.8;0;10;125;1.0;-2.32486648382;-0.019240392736
0.8;0;10;125;1.5;-2.4351531544;-0.0397304728623
0.8;0;10;125;2.0;-2.56646423603;-0.0622466810557
0.8;0;10;125;3.0;-2.68795729402;-0.0737269414639
0.8;0;10;125;4.0;-2.9199339971;-0.10384840091
0.8;0;10;180;0.0;-2.21557230881;-0.00859858669029
0.8;0;10;180;0.5;-2.23280078585;-0.000635267127875
0.8;0;10;180;1.0;-2.31310668858;-0.0182740525948
0.8;0;10;180;1.5;-2.48206870843;-0.0492379253532
0.8;0;10;180;2.0;-2.57822107565;-0.0679869934817
0.8;0;10;180;3.0;-2.67594815767;-0.0694054242437
0.8;0;10;180;4.0;-2.92124419792;-0.104456805563
0.8;0;15;0;0.0;-2.19084975017;0.000399999369454
0.8;0;15;0;0.5;-2.1929700101;0.0100395020323
0.8;0;15;0;1.0;-2.29467422704;-0.0111218091442
0.8;0;15;0;1.5;-2.42179217973;-0.0385408139724
0.8;0;15;0;2.0;-2.5625875003;-0.0654330848622
0.8;0;15;0;3.0;-2.65834250774;-0.0672869680593
0.8;0;15;0;4.0;-2.89101794865;-0.0971150304016
0.8;0;15;45;0.0;-2.16930702349;0.00360610128869
0.8;0;15;45;0.5;-2.20968985703;0.00204553898836
0.8;0;15;45;1.0;-2.31163684356;-0.0172680318824
0.8;0;15;45;1.5;-2.44589950864;-0.0444942146177
0.8;0;15;45;2.0;-2.56003918324;-0.064960760029
0.8;0;15;45;3.0;-2.66195194154;-0.0687784255635
0.8;0;15;45;4.0;-2.90156552554;-0.10161709304
0.8;0;15;90;0.0;-2.20615330939;-0.00838971530738
0.8;0;15;90;0.5;-2.20124761111;0.00824042596027
0.8;0;15;90;1.0;-2.32273349212;-0.0199850508608
0.8;0;15;90;1.5;-2.40680350939;-0.0355710783789
0.8;0;15;90;2.0;-2.56606956637;-0.0662682818218
0.8;0;15;90;3.0;-2.65827793535;-0.0651815354868
0.8;0;15;90;4.0;-2.88905156437;-0.096218699155
0.8;0;15;125;0.0;-2.18732050494;-0.000108829970378
0.8;0;15;125;0.5;-2.19506304585;0.00740813018242
0.8;0;15;125;1.0;-2.31018399117;-0.0173952058988
0.8;0;15;125;1.5;-2.44195470777;-0.0443023457064
0.8;0;15;125;2.0;-2.55273805715;-0.0636783224913
0.8;0;15;125;3.0;-2.66562446964;-0.0700648075018
0.8;0;15;125;4.0;-2.91161592122;-0.106273163005
0.8;0;15;180;0.0;-2.23822246931;-0.0169483159812
0.8;0;15;180;0.5;-2.22431953829;-0.00228393217285
0.8;0;15;180;1.0;-2.306510532;-0.0178707418244
0.8;0;15;180;1.5;-2.45271862931;-0.0492519676811
0.8;0;15;180;2.0;-2.55356515559;-0.0593495979941
0.8;0;15;180;3.0;-2.67393461889;-0.0699476844436
0.8;0;15;180;4.0;-2.89476828283;-0.097660933473
0.8;0;20;0;0.0;-2.1781022865;-0.00330134171612
0.8;0;20;0;0.5;-2.1778192933;0.0116192023352
0.8;0;20;0;1.0;-2.28636879744;-0.0150967915043
0.8;0;20;0;1.5;-2.39503146436;-0.0340201679845
0.8;0;20;0;2.0;-2.53934253448;-0.0620818567131
0.8;0;20;0;3.0;-2.65653995874;-0.0681464472231
0.8;0;20;0;4.0;-2.88009249612;-0.0996221014871
0.8;0;20;45;0.0;-2.15741787008;0.00710143164188
0.8;0;20;45;0.5;-2.17407909082;0.0104937809503
0.8;0;20;45;1.0;-2.2722124961;-0.0113156425811
0.8;0;20;45;1.5;-2.44491873276;-0.0494313059869
0.8;0;20;45;2.0;-2.52792483205;-0.0565905549184
0.8;0;20;45;3.0;-2.6396096899;-0.0649509754795
0.8;0;20;45;4.0;-2.86398209511;-0.0934323443876
0.8;0;20;90;0.0;-2.17952383105;-0.00290475964715
0.8;0;20;90;0.5;-2.18603368821;0.0069740908474
0.8;0;20;90;1.0;-2.26822001791;-0.0102330615832
0.8;0;20;90;1.5;-2.42687025934;-0.0445905577689
0.8;0;20;90;2.0;-2.5354104177;-0.0628506345736
0.8;0;20;90;3.0;-2.64276438089;-0.0680965764431
0.8;0;20;90;4.0;-2.87852171939;-0.0978890472125
0.8;0;20;125;0.0;-2.16543959824;0.0019128319392
0.8;0;20;125;0.5;-2.18324927824;0.00875036208201
0.8;0;20;125;1.0;-2.29035884879;-0.0160018149715
0.8;0;20;125;1.5;-2.42659246871;-0.0430862854308
0.8;0;20;125;2.0;-2.53570488062;-0.0634762609726
0.8;0;20;125;3.0;-2.63750921058;-0.0637482410916
0.8;0;20;125;4.0;-2.87099779363;-0.0997472945291
0.8;0;20;180;0.0;-2.16287974255;0.00440787311256
0.8;0;20;180;0.5;-2.19413283156;0.00506801371476
0.8;0;20;180;1.0;-2.2883578267;-0.0128697962964
0.8;0;20;180;1.5;-2.43334797969;-0.0436513565044
0.8;0;20;180;2.0;-2.5361096256;-0.0584046771732
0.8;0;20;180;3.0;-2.6495610318;-0.069073907759
0.8;0;20;180;4.0;-2.86041914347;-0.0932491604437
0.8;15;0;0;0.0;-2.23151483091;-0.0184568809725
0.8;15;0;0;0.5;-2.18970431574;0.00775862794082
0.8;15;0;0;1.0;-2.28920821086;-0.0122970270453
0.8;15;0;0;1.5;-2.41300549278;-0.036421826163
0.8;15;0;0;2.0;-2.56181401082;-0.0692353172329
0.8;15;0;0;3.0;-2.66223971407;-0.069763307626
0.8;15;0;0;4.0;-2.88827390844;-0.100630320293
0.8;15;0;45;0.0;-2.21629701171;-0.00829438392628
0.8;15;0;45;0.5;-2.21482540708;-0.0013907015397
0.8;15;0;45;1.0;-2.27481033885;-0.00819299459893
0.8;15;0;45;1.5;-2.41297807125;-0.036855041567
0.8;15;0;45;2.0;-2.55166893131;-0.0608887436107
0.8;15;0;45;3.0;-2.65135803267;-0.0652580491694
0.8;15;0;45;4.0;-2.89569841612;-0.101938752956
0.8;15;0;90;0.0;-2.19757670096;-0.0062203727926
0.8;15;0;90;0.5;-2.19707255242;0.00488738658544
0.8;15;0;90;1.0;-2.27679463596;-0.00397284980785
0.8;15;0;90;1.5;-2.44136418823;-0.0415442083482
0.8;15;0;90;2.0;-2.55655578145;-0.0654574992092
0.8;15;0;90;3.0;-2.66496533866;-0.0712780676204
0.8;15;0;90;4.0;-2.89943981355;-0.102339097044
0.8;15;0;125;0.0;-2.1864841482;-0.000380283446579
0.8;15;0;125;0.5;-2.20267406766;0.00504920478261
0.8;15;0;125;1.0;-2.28837569678;-0.0136120174427
0.8;15;0;125;1.5;-2.46764761726;-0.0511374712278
0.8;15;0;125;2.0;-2.55675681787;-0.0675069234144
0.8;15;0;125;3.0;-2.66031857577;-0.0708864778944
0.8;15;0;125;4.0;-2.9080882163;-0.103587740518
0.8;15;0;180;0.0;-2.19876866077;-0.00731643880845
0.8;15;0;180;0.5;-2.22657942578;-0.00516380732908
0.8;15;0;180;1.0;-2.32174028624;-0.0215745110765
0.8;15;0;180;1.5;-2.42036365254;-0.0414811703066
0.8;15;0;180;2.0;-2.56120721589;-0.0700342851853
0.8;15;0;180;3.0;-2.66586150855;-0.0709648829507
0.8;15;0;180;4.0;-2.90552475151;-0.103219457815
0.8;15;5;0;0.0;-2.17989080171;-0.00150021118097
0.8;15;5;0;0.5;-2.21780312028;-0.00180198658589
0.8;15;5;0;1.0;-2.29704404875;-0.0114713887257
0.8;15;5;0;1.5;-2.44487800442;-0.0449570491355
0.8;15;5;0;2.0;-2.56197172976;-0.0688788812454
0.8;15;5;0;3.0;-2.65843877297;-0.0690026104192
0.8;15;5;0;4.0;-2.88298704432;-0.0973259878447
0.8;15;5;45;0.0;-2.1837181582;-0.00313168925568
0.8;15;5;45;0.5;-2.20098003304;0.00398409491219
0.8;15;5;45;1.0;-2.30079422425;-0.0190379329836
0.8;15;5;45;1.5;-2.43188426908;-0.0396234588527
0.8;15;5;45;2.0;-2.54992297614;-0.0634105969701
0.8;15;5;45;3.0;-2.65669904489;-0.0659234798769
0.8;15;5;45;4.0;-2.88620974251;-0.0992861556341
0.8;15;5;90;0.0;-2.17172648045;0.00342394800885
0.8;15;5;90;0.5;-2.20843810947;0.000426774056545
0.8;15;5;90;1.0;-2.30505166511;-0.0180953283756
0.8;15;5;90;1.5;-2.42182107775;-0.0412779729255
0.8;15;5;90;2.0;-2.55473831851;-0.0647298562565
0.8;15;5;90;3.0;-2.64744931712;-0.0652275443016
0.8;15;5;90;4.0;-2.87819581308;-0.0951138337652
0.8;15;5;125;0.0;-2.22923168463;-0.0159002588318
0.8;15;5;125;0.5;-2.19996380499;0.00535412917759
0.8;15;5;125;1.0;-2.27046908423;-0.00642236762942
0.8;15;5;125;1.5;-2.44232033145;-0.0455945458934
0.8;15;5;125;2.0;-2.55465438432;-0.066087682164
0.8;15;5;125;3.0;-2.65881779091;-0.0675704078941
0.8;15;5;125;4.0;-2.90152295221;-0.104092932084
0.8;15;5;180;0.0;-2.18628198933;-0.000419751953724
0.8;15;5;180;0.5;-2.18446102043;0.0125225912227
0.8;15;5;180;1.0;-2.28930650676;-0.012939924554
0.8;15;5;180;1.5;-2.45760363467;-0.0495247771714
0.8;15;5;180;2.0;-2.54176477008;-0.0626439403797
0.8;15;5;180;3.0;-2.6700180389;-0.0689588657782
0.8;15;5;180;4.0;-2.90924700282;-0.104765657809
0.8;15;10;0;0.0;-2.16677191238;0.00417787999042
0.8;15;10;0;0.5;-2.19855145261;0.00431859782586
0.8;15;10;0;1.0;-2.27432369463;-0.00958732023707
0.8;15;10;0;1.5;-2.45067726812;-0.0501834271872
